date,BAC,BK,C,FHN,FITB,HBAN,JPM,KEY,MTB,NTRS,PBCT,PNC,RF,ZION,STI,TFC,USB,WFC,SPY
2011-07-05,-0.008115433,-0.013814225,-0.007229509,-0.027835001,-0.004626092,-0.007541507,-0.013227586,-0.016587606,-0.01156912,-0.015698915,0.005891011,-0.010182279,-0.020634938,-0.013104001,-0.020446763,-0.00768109,-0.018035277,-0.008719916,-0.00082139
2011-07-06,-0.023636384,0.009727626,-0.013154836,-0.007423186,-0.020139445,-0.006079022,-0.01145497,-0.007228966,0.005000028,0.005025116,0.003660336,-0.008130109,-0.024311198,-0.002489604,-0.00463861,-0.013638,-0.011332587,-0.01055592,0.001195753
2011-07-07,0.016759805,0.016955631,0.014758457,0.023504303,0.019762846,0.030581011,0.018737631,0.016990333,0.009045629,0.013043445,0.004376398,0.013549705,0.024916959,0.018302771,0.019805834,0.008594901,0.012648285,0.019203378,0.010375453
2011-07-08,-0.020146544,-0.02235696,-0.014074649,-0.016701446,-0.026356528,-0.031157206,-0.014036738,-0.014319795,-0.018825643,-0.015665227,-0.007988425,-0.012543296,-0.003241488,-0.002450959,-0.022467637,-0.03334567,-0.010538659,-0.012561082,-0.007092248
2011-07-11,-0.032710227,-0.028294557,-0.053295216,-0.010615752,-0.031050982,-0.030627914,-0.032155162,-0.030266343,-0.015874822,-0.019402647,-0.014641275,-0.022563969,-0.040650406,-0.02907457,-0.031943891,-0.021080845,-0.018934893,-0.025088308,-0.018080303
2011-07-12,-0.013526603,0.001196677,-0.018095029,0.02145931,-0.012325359,-0.022116883,-0.001014479,0,0.014854344,0.007336635,0.011144102,-0.007352946,0.016949136,0.002530636,0.003621736,0.003915367,0.003618747,-0.007249031,-0.004319219
2011-07-13,-0.000979454,0.002390417,0.010238073,0.021008382,0.012479169,0,0.005839034,0.009987506,-0.004230933,0.000662079,0.012490821,-0.000689077,-0.008333365,0.001682752,0.006816362,0.002340147,0.006410327,0.005111402,0.003348573
2011-07-14,-0.012745109,-0.002782182,-0.011401083,-0.024691432,-0.012325359,0,0.018425027,-0.016069235,-0.012402409,-0.019850056,-0.016690823,-0.012928806,-0.010084024,-0.035279302,-0.018717691,-0.014786033,-0.017117846,-0.009081002,-0.006902334
2011-07-15,-0.006951311,0.000398574,-0.016401829,0.012658317,0.002495818,-0.008077575,-0.009169738,-0.003768871,-0.005116307,-0.003375286,0.000738024,-0.007684224,0.016977913,0.008707043,0,0,0.00202508,-0.003665703,0.005804703
2011-07-18,-0.027999973,-0.018326732,-0.016675335,-0.026041666,-0.004979288,-0.008143276,-0.003751819,-0.025220657,-0.00829826,-0.020320648,-0.011799469,-0.015663488,-0.025041673,-0.016400482,-0.028003192,-0.013428126,-0.012530294,-0.01103757,-0.008201092
2011-07-19,-0.015432157,0.003652604,0.007419151,0.004278071,0.017514599,0.027914626,0.014059692,0.042690867,0.022981787,0.005761696,0.005223929,-0.001787922,0.010273963,-0.006581901,0.023382023,0.012009654,0.024559983,0.05691967,0.016231492
2011-07-20,0.029258171,0.008491751,0.015781127,-0.001064987,0.010655747,0.007987174,0.014112397,0.026054594,0.003917008,0.012603099,0.002227152,-0.004298794,0.01864409,0.016342794,0.016319854,0.013844876,0.044346731,0.010207706,-0.000602741
2011-07-21,0.038578594,0.037289506,0.044018664,0.027718574,0.034874315,-0.03486526,0.032470749,0.015719366,0.016410378,0.037565058,0.007407436,0.021226845,0.036605621,0.017383729,0.032918495,0.025751142,0.033282359,0.023693323,0.013871177
2011-07-22,-0.009775116,-0.004252053,-0.001488129,-0.01244812,0.00391851,0.008210133,-0.002364679,0.001190503,0.005758182,0.001526711,-0.023529459,-0.003170694,-0.004815443,0.001281533,0.008550378,-0.004184123,-0.003702347,-0.008168815,0.000669167
2011-07-25,-0.011845991,-0.002329172,-0.008693455,-0.014705918,0.014832129,-0.019543956,-0.01185115,0,-0.005949694,-0.007621918,-0.007530078,-0.00141371,0.00161294,-0.001706524,-0.00539504,-0.003055765,0.002229635,-0.0065202,-0.005572893
2011-07-26,-0.000999024,0.00038904,-0.004760677,-0.002132245,-0.00615384,0.006644512,-0.005996642,-0.011890539,-0.003387951,0.000658301,-0.004552384,-0.012210204,0.033816431,-0.020085441,-0.009298713,0.008429092,-0.008527977,0.000690796,-0.003736083
2011-07-27,-0.031999969,-0.023726127,-0.036505557,-0.032051202,-0.017027884,-0.009900981,-0.018581093,-0.025270761,-0.012577911,-0.016228024,-0.00838412,-0.023647433,-0.045171333,-0.033580482,-0.035979667,-0.024696034,-0.019446539,-0.013462182,-0.02047548
2011-07-28,0.011363601,0.005179249,-0.002351715,-0.008830119,-0.002362184,0.005000035,0.000245934,-0.003703788,-0.009410141,-0.004904173,-0.024596514,0.001651379,0.006525279,-0.003610105,-0.001216989,0.003895613,-0.004576618,-0.009797085,-0.002909685
2011-07-29,-0.008171596,-0.0047562,0.004190672,0.001113611,-0.001578568,0.003316746,-0.005653873,-0.003717439,-0.000926805,0.005824421,-0.000787965,-0.005495498,-0.012965952,-0.008152188,-0.005280303,-0.003492439,-0.001532602,-0.012720803,-0.006834583
2011-08-01,0.0102987,0.003584235,0.003651523,-0.013348152,-0.010276614,-0.008264494,-0.000247272,0.00870643,0.014610415,-0.002672667,-0.014984269,0.011235966,-0.0295567,-0.003652965,-0.006533273,-0.002725845,-0.003069836,-0.000357918,-0.00425271
2011-08-02,-0.03261984,-0.03928578,-0.037422002,-0.020293158,-0.048722092,-0.044999997,-0.014836758,-0.030826083,-0.021599993,-0.038856586,-0.008807018,-0.030601098,-0.035533002,-0.044912904,-0.050554852,-0.047637688,-0.03194765,-0.026852846,-0.025547453
2011-08-03,0.005268724,0.018174331,0.005939455,0.009206085,0.018471895,0.022687629,0.001506059,0.00763358,-0.015068344,0.007202545,0.005654256,0.010710253,0.012280732,0.002879053,0.00606058,0.008610127,0.003180912,0.004414972,0.005418761
2011-08-04,-0.074423484,-0.037728208,-0.065754081,-0.038768544,-0.063479015,-0.069965924,-0.049624142,-0.053030312,-0.038425022,-0.0523644,-0.040963874,-0.04573339,-0.074523367,-0.071770336,-0.060240948,-0.036991863,-0.042806181,-0.057142839,-0.046841532
2011-08-05,-0.07474517,-0.039207353,-0.039356584,-0.04151843,-0.008802767,-0.011009164,-0.008438811,-0.033333333,-0.029970403,0.005355341,-0.012562783,-0.002922297,-0.044943865,-0.01391755,-0.015109887,-0.016040568,-0.017805396,-0.020590547,-0.00149676
2011-08-08,-0.203182354,-0.097411195,-0.164174584,-0.101485112,-0.11367679,-0.085343237,-0.094148863,-0.103448276,-0.077431708,-0.08837767,-0.087362149,-0.08186789,-0.135294131,-0.094093012,-0.138540191,-0.083226026,-0.089797606,-0.090440256,-0.065123248
2011-08-09,0.16743466,0.026251868,0.138461496,0.041322273,0.057114296,0.060851968,0.068702292,0.064615396,0.040656073,0.036918973,0.057620806,0.049584974,0.083900312,0.03981538,0.078251419,0.04024327,0.082445608,0.080680347,0.046499208
2011-08-10,-0.109210518,-0.078162079,-0.104651161,-0.105820069,-0.107109014,-0.099426382,-0.0557693,-0.10404628,-0.067805623,-0.074538929,-0.056239045,-0.08191405,-0.115062796,-0.108768088,-0.114614568,-0.10661264,-0.083012429,-0.076674797,-0.044177752
2011-08-11,0.070901037,0.053956896,0.063180104,0.032544347,0.046709085,0.08917199,0.067500721,0.080645164,0.058673068,0.02850813,0.048417176,0.052341051,0.063829782,0.062266503,0.054833199,0.060422901,0.047130201,0.061625953,0.044883791
2011-08-12,-0.008275854,-0.025353508,-0.014526263,-0.017191961,-0.031440109,-0.033138416,-0.021259166,-0.040298506,-0.019860384,-0.012109816,-0.018650092,-0.016159505,-0.044444402,-0.033411472,-0.018756719,-0.02469129,-0.023618568,-0.006587145,0.006733154
2011-08-15,0.079276797,0.045022493,0.047571191,0.045189495,0.062827164,0.042338717,0.027012008,0.059097998,0.024096414,0.025061346,0.04253396,0.019197903,0.058139532,0.0527593,0.058984159,0.03164555,0.037425819,0.036883602,0.021164917
2011-08-16,-0.046391768,-0.00382958,-0.042532776,-0.032078106,-0.005911278,-0.023210809,-0.023047784,-0.019089591,-0.015374351,-0.010895558,-0.013020882,-0.015487607,-0.035164905,-0.027649852,-0.019597688,-0.017933037,-0.024197063,-0.01878502,-0.008539267
2011-08-17,0.0081081,-0.000961007,-0.003006017,0.008645525,0.015857269,0.009900933,0.014987536,0.00149704,0.009232862,0.000805985,-0.01055408,0.005739806,0.034168588,0.008886347,0.001578153,0.008169153,0.011271416,0.013441953,0.000668968
2011-08-18,-0.06032169,-0.058682115,-0.062646593,-0.060000011,-0.063414597,-0.070588263,-0.037735879,-0.065769814,-0.037266302,-0.051006752,-0.046222263,-0.048826914,-0.077092491,-0.075161517,-0.069853034,-0.056720622,-0.060633107,-0.04662379,-0.043118544
2011-08-19,-0.005706196,-0.031681091,-0.043245143,-0.022796367,-0.0333334,-0.037974649,-0.023870423,-0.038399963,-0.023756247,-0.016124462,-0.015843349,-0.041777802,-0.078758987,-0.041269817,-0.045172178,-0.026275919,-0.024205042,-0.015177012,-0.016330475
2011-08-22,-0.078909574,-0.003166299,-0.026522263,-0.012441668,-0.00323273,-0.006578889,-0.027365318,0.006655567,0.001574586,0.009200682,0.000946901,-0.003246739,0.005181404,-0.003973538,0.015966911,-0.005189433,-0.012159533,-0.020119915,0.000799041
2011-08-23,-0.018691571,0.032292251,0.048349971,0.036220476,0.05513516,0.048565073,0.041005655,0.049586728,0.037301709,0.03162395,0.030274424,0.046998615,0.038659817,0.042553214,0.053550644,0.033907127,0.059084234,0.045871611,0.032910485
2011-08-24,0.10952374,0.043589763,0.041361679,0.0319149,0.03483608,0.03578949,0.030189853,0.017322856,0.02190681,0.034797077,0.020201957,0.041555532,0.032257973,0.040816287,0.0292817,0.036831461,0.033937682,0.020467826,0.014084502
2011-08-25,0.09442065,-0.0157248,0.04850612,-0.020618537,-0.035643623,-0.018292714,-0.00307007,-0.017027884,-0.013617292,-0.007739549,-0.019801919,-0.006187265,-0.026442226,-0.026348,-0.002147021,-0.010218934,0.004946071,0.013507979,-0.015243928
2011-08-26,0.014379102,0.00898644,0.000335241,0.022556405,0.031827559,0.014492789,0.013717745,0.011023649,0.016812407,0.001344789,0.008264389,0.005581759,0.017283874,0.022655736,0.010758513,0.019665664,0.003131977,-0.006865916,0.014533905
2011-08-29,0.081185579,0.032162373,0.048592519,0.072058788,0.045771147,0.044897915,0.039491863,0.051401857,0.032800141,0.042707499,0.042805126,0.052732733,0.080097071,0.06215386,0.054816324,0.048216008,0.033452275,0.033753555,0.028736114
2011-08-30,-0.032181221,-0.001917589,-0.011185694,-0.04115229,-0.004757392,-0.037109387,-0.015409087,-0.026666641,-0.01731097,-0.006439979,0.006986893,-0.001014055,0.00674162,-0.004055602,-0.005045428,-0.001379976,-0.00604227,-0.0007868,0.002636781
2011-08-31,0.006157659,-0.007204593,0.003555226,0.007153103,0.015296352,0.01825561,0.013491635,0.010654443,0.007549665,-0.003889073,0.019080683,0.017864415,0.013392844,0.014543339,0.009127805,0.026715885,0.007815823,0.027559086,0.004437877
2011-09-01,-0.031823773,-0.001935216,-0.033816401,-0.03835227,-0.041431223,-0.03585654,-0.033546382,-0.030120454,-0.022347797,-0.010411185,-0.012765925,-0.03191062,-0.050660798,-0.044151401,-0.028140677,-0.028263842,-0.023696651,-0.033333365,-0.010472908
2011-09-02,-0.083438668,-0.03296163,-0.053333346,-0.06794683,-0.055009863,-0.039256209,-0.04600546,-0.031055945,-0.02796829,-0.039189944,-0.017241445,-0.047589644,-0.041763302,-0.029394107,-0.057911108,-0.034626039,-0.046337125,-0.040824368,-0.025549892
2011-09-06,-0.035862101,-0.021052635,-0.024647847,-0.01109353,0.013513526,-0.017204284,-0.034363338,-0.020833276,-0.009406561,-0.014234888,-0.014912288,-0.004975115,-0.058111381,-0.011742925,0.006037355,-0.000956502,-0.015733463,-0.011570276,-0.007297417
2011-09-07,0.070100181,0.060931827,0.046209341,0.078525684,0.071794852,0.087527266,0.041267976,0.086742999,0.05557877,0.038878134,0.051647453,0.066956562,0.123393256,0.058786776,0.072558643,0.064624242,0.066760698,0.043478219,0.028207566
2011-09-08,-0.037433183,-0.029440093,-0.034506557,-0.050520082,-0.031578941,-0.03219313,-0.037622096,-0.033132499,-0.030691888,-0.026196192,-0.005080476,-0.026079921,-0.043478275,-0.016538729,-0.031027498,-0.028327301,0.007492291,-0.022435877,-0.010391554
2011-09-09,-0.030555527,-0.009448062,-0.044317362,-0.028168988,-0.030632359,-0.043659052,-0.042673726,-0.046729001,-0.037805333,-0.025253966,-0.008510671,-0.029707075,-0.050239189,-0.031231259,-0.041994712,-0.032855205,-0.037620323,-0.03606554,-0.0262097
2011-09-12,0.010028678,0.003012021,0.008227349,-0.012882435,0.012232404,0.017391288,0.010598389,0.029411815,0.026241113,0.01154604,0.030042952,0.038594158,0.005037779,0.016119048,0.023013703,0.020574178,0.015909108,0.02465986,0.006469979
2011-09-13,-0.007092225,0.024024002,0.003338285,0.017944479,0.042296079,0.029914604,0.002159269,0.007936462,0.004699433,-0.004732689,0.017500003,0.009757136,-0.022556369,0.014033036,0.020353463,0.013595917,0.027293006,0.010788391,0.009171164
2011-09-14,0.007142884,0.016129122,0.012569322,0.032051329,0.015458922,0.043568471,0.009541322,0.01889762,0.003439263,0.022657381,0.01801804,0.023026294,-0.017948762,0.017448796,0.027821559,0.017576279,0.023954755,0.013546795,0.013844105
2011-09-15,0.039716273,0.01924,0.043811639,0.054347811,0.018077981,0.019880696,0.030792749,0.010819192,0.023169657,0.017231872,-0.000804524,0.030345703,0.026109698,0.033116468,0.026557735,0.022727273,0.022968907,0.020251113,0.017257246
2011-09-16,-0.013642552,-0.002359658,0.013990892,-0.004418223,-0.002803713,-0.005847994,-0.011239309,-0.001529014,-0.006431673,-0.005108864,-0.002415437,0.001365315,0.017811688,-0.008586126,-0.008955239,0.007555559,0.00249486,-0.009527581,0.000741138
2011-09-19,-0.033195055,-0.034058625,-0.04415318,-0.02958584,-0.018744124,-0.027450955,-0.028118415,-0.03215927,-0.028725622,-0.035945995,-0.016142111,-0.027269215,-0.047500014,-0.053117788,-0.038152622,-0.034847857,-0.009124895,-0.024849732,-0.009957201
2011-09-20,-0.012875491,-0.010284084,-0.02814864,-0.001524352,-0.008596003,0.014112938,-0.00738694,0.003164554,-0.002638084,-0.000841009,-0.001640648,0.005006007,-0.007874008,-0.00121954,-0.009394588,0.014168253,0.008371736,0.013974523,-0.001163655
2011-09-21,-0.075362315,-0.053933612,-0.052357959,-0.058015283,-0.058766826,-0.073558717,-0.059224801,-0.064668819,-0.049283041,-0.022727205,-0.048479881,-0.049810721,-0.042328065,-0.062271035,-0.072708071,-0.053627783,-0.051058511,-0.0389137,-0.029458276
2011-09-22,-0.050156766,-0.025104677,-0.061128579,-0.012965952,-0.017400212,-0.017167366,-0.035266964,-0.023608747,-0.00571093,-0.022968792,-0.017271141,-0.019920255,-0.055248568,-0.040364577,-0.037499991,-0.019047601,0.002187193,-0.022775159,-0.032324417
2011-09-23,0.041254126,-0.006437711,0.042570972,-0.001642074,0.024999975,0.004366808,0.010932685,-0.013816913,0.016347579,0.007346459,0.01581725,0.011767206,0.002923974,0.006105845,0.001770884,0.01262137,0.013094685,0.022442834,0.006025167
2011-09-26,0.04595879,0.015118724,0.069655717,0.070723735,0.069105721,0.082608722,0.069618096,0.063047308,0.063469021,0.023045535,0.012975745,0.045041176,0.049562634,0.066082299,0.080141465,0.05752631,0.049547676,0.046433109,0.023780139
2011-09-27,-0.018181801,0.025000066,0.010104808,-0.029185876,-0.006654054,-0.006024138,-0.002527644,-0.008237263,-0.008720526,0.015112597,0.006831761,-0.004451587,0.002777775,-0.011385218,0.020185534,-0.002719831,-0.011904799,0.00685753,0.011183784
2011-09-28,-0.049382742,-0.022833447,-0.039644302,-0.056962045,-0.034449729,-0.022222154,-0.034843218,-0.038205983,-0.033951907,-0.022752741,-0.023748917,-0.026422748,-0.04986145,-0.05630199,-0.03582888,-0.033181797,-0.029912726,-0.020432626,-0.020418594
2011-09-29,0.030844166,0.028677691,0.037808624,0.063758408,0.036669958,0.030991656,0.030193636,0.075993102,0.025185036,0.035067473,0.019982584,0.039457189,0.034985389,0.020338996,0.037714829,0.038081779,0.036830779,0.022085848,0.007903454
2011-09-30,-0.036220476,-0.04026849,-0.047583598,-0.059936925,-0.034416793,-0.03807607,-0.040458699,-0.048154124,-0.029840409,-0.028603133,-0.028960831,-0.032135012,-0.06197184,-0.064451844,-0.040619902,-0.033967391,-0.02767444,-0.034813883,-0.024989241
2011-10-03,-0.096405178,-0.046799399,-0.097970341,-0.055369114,-0.029702988,-0.027083356,-0.04880482,-0.035413161,-0.019742559,-0.027730167,-0.022806955,-0.040464765,-0.093093078,-0.028409064,-0.044568307,-0.035161744,-0.03780804,-0.038971828,-0.02845781
2011-10-04,0.041591322,0.062076773,0.055387224,0.055062156,0.0857143,0.051391813,0.056195485,0.048951087,0.019264445,0.05910033,0.035008921,0.007569171,0.056291416,0.077485339,0.037900853,0.021380007,0.022516567,0.044434804,0.021923006
2011-10-05,0.001736068,-0.028692828,0.013120119,0.025252541,-0.000939871,0.012219948,0.019167215,0.015000025,0.00329329,0.009716782,0.002601968,0.013307554,0.043887105,0.003392143,0.010112377,-0.000951497,0.012521629,0.01197856,0.018515239
2011-10-06,0.088388255,0.003282246,0.053015031,0.036124759,0.045155178,0.058350191,0.049935179,0.075533666,0.04010272,0.009348369,0.027681633,0.043634853,0.09909915,0.073698455,0.063959936,0.041904722,0.023454124,0.035510238,0.01809124
2011-10-07,-0.06050957,-0.027808082,-0.053420495,-0.036450083,-0.047704748,-0.057034254,-0.051883887,-0.059542035,-0.02826561,-0.028330181,-0.023569001,-0.030850425,-0.071038247,-0.028337519,-0.051751166,-0.043418597,-0.02791667,-0.032715802,-0.006695843
2011-10-10,0.064406798,0.05720698,0.075517689,0.042763196,0.036862036,0.058467734,0.052117213,0.050324667,0.044196516,0.049621546,0.035344813,0.053403125,0.058823472,0.046662301,0.039691359,0.052078363,0.048006894,0.064792102,0.033445707
2011-10-11,0.014331158,0.002652479,0.050962642,0.020504674,-0.0054695,-0.001904806,0,0.020092754,-0.000540815,-0.003472149,0.007493768,-0.007952241,0.008333392,0.030340544,-0.001590704,0.017257001,-0.023312948,-0.003061612,0.001003471
2011-10-12,0.03296704,0.022751339,0.048850596,0.037094321,0.054995453,0.034351205,0.027863825,0.024242474,0.026924608,0.019297705,0.012396662,0.041482959,0.052341546,0.045072117,0.030270828,0.017857126,0.036432197,0.034549004,0.008771956
2011-10-13,-0.054711267,-0.025349186,-0.053424703,-0.028315955,-0.024326732,-0.033210388,-0.048192781,-0.02958584,-0.00013178,-0.031028145,-0.004897993,-0.013276937,-0.03664918,-0.031627329,-0.018556635,-0.011842042,-0.0169697,-0.03079777,-0.00198756
2011-10-14,-0.004823108,0.006900168,0.027496391,0.006134963,0.009795246,-0.00190835,0.009177184,-0.007621908,-0.00224006,0.002171013,-0.013945786,-0.002340073,0.005434777,-0.007719778,0,0.000443863,0.015207597,0.021056632,0.017093997
2011-10-17,-0.025848117,-0.031628808,-0.016549272,-0.045731664,-0.063492086,-0.040152971,-0.026654076,-0.043010783,-0.02601692,0.005957249,-0.017470884,-0.042025049,-0.064864867,-0.049072339,-0.049894996,-0.039041749,-0.044129559,-0.084364454,-0.019091102
2011-10-18,0.101160802,0.07621119,0.069817359,0.065495181,0.055555571,0.059760994,0.05895612,0.065810569,0.045016945,0.043876102,0.041490242,0.045092899,0.106936382,0.069855232,0.071310061,0.057248374,0.036848747,0.058968081,0.019545857
2011-10-19,-0.036144545,-0.011633765,-0.016398922,-0.019490272,-0.049063353,-0.015037669,-0.018862152,-0.040662649,-0.055533915,-0.021918476,-0.011382142,0.00214761,-0.0287206,-0.034117643,-0.030443667,-0.02620089,-0.014297401,-0.026295448,-0.011829047
2011-10-20,0.010937452,0.034288543,0.023477392,0.039755387,0.090994398,-0.068702228,0.027286855,0.069073794,0.009479358,0.01792777,0.014802657,0.034482692,-0.008064508,0.010353232,0.022352217,0.010313967,0.032739368,0.023034151,0.004375517
2011-10-21,-0.001545557,0.024245507,0.007313807,0.017647041,0.002579513,0.004098357,0.008753308,0.020557984,0.019869339,0.035742063,-0.008103759,0.018079151,0.02439022,0.0235081,-0.033315951,0.023080272,0.018860326,0.021350902,0.018987321
2011-10-24,0.040247639,0.027053113,0.042904329,0.031791877,0.030017186,0.055102036,0.03441058,0.031654716,0.020683151,0.015503849,0.009803912,0.017018094,0.031746065,0.058892817,0.056542874,0.027331934,0.007089417,0.007981794,0.012261004
2011-10-25,-0.038690441,-0.024459099,-0.022151923,-0.057422949,-0.026644516,-0.030947746,-0.031240903,-0.032078106,-0.020002599,-0.030288095,-0.018608378,-0.035649311,-0.048717962,-0.070077879,-0.043323157,-0.034206058,-0.028549063,-0.036576214,-0.019443739
2011-10-26,0.020123857,0.010607489,0.008090615,0.029717654,0.026518429,0.033932054,0.020603123,0.048991376,0.0209445,0.011934926,0.020610058,0.016408882,0.035040397,0.011961769,0.033031375,0.011368531,0.026167456,0.008219217,0.010158472
2011-10-27,0.095599336,0.068225208,0.096950195,0.051948073,0.040833314,0.042471095,0.08308953,0.0274725,0.035410939,0.064491839,0.042810963,0.038597177,0.104166632,0.080969316,0.083548267,0.039775188,0.028638664,0.050854016,0.03483509
2011-10-28,0.018005557,0.000893276,-0.000292605,0,-0.014411478,0.012962906,-0.00891415,-0.020053489,-0.01186263,-0.009429461,0.008520574,-0.01608007,0.007075522,-0.002733797,-0.018086676,-0.005821181,-0.007246325,0.000369421,-0.000233218
2011-10-31,-0.070748298,-0.050423881,-0.075234183,-0.04115229,-0.024370445,-0.053016448,-0.052602899,-0.036834923,-0.027969379,-0.036887178,-0.020737362,-0.024695853,-0.079625273,-0.048245569,-0.043625771,-0.023839385,-0.016903593,-0.043205321,-0.024105801
2011-11-01,-0.062957516,-0.049812093,-0.076606523,-0.065808237,-0.051623636,-0.040540549,-0.058975815,-0.032577907,-0.049927776,-0.043736111,-0.049411774,-0.043381085,-0.058524177,-0.039746573,-0.04967053,-0.036846641,-0.04142241,-0.043998433,-0.027888446
2011-11-02,0.049999952,0.035113799,0.02262598,0.044410406,0.03863034,0.060362214,0.028431682,0.046852149,0.01134006,0.026098147,0.020627063,0.023744597,0.048648666,0.02279539,0.042133382,0.038256256,0.031797748,0.022607972,0.016311458
2011-11-03,0.028273819,0.019111305,0.031847159,0.049853324,0.01521558,0.005692639,0.021997672,0.029370634,0,0.021908909,0.012934507,0.015399266,0.028350488,0.021114406,0.014329517,0.021850909,0.011457958,0.018949844,0.018227294
2011-11-04,-0.060781489,-0.015939998,-0.014295014,-0.00837988,0,-0.009433998,-0.011925533,-0.004076115,-0.014084491,-0.022424929,-0.010375109,-0.013855115,0.00751879,-0.020103411,-0.016649845,-0.020125767,-0.002734363,-0.01588531,-0.006098983
2011-11-07,-0.006163323,0.01286329,0.006921525,0.022535257,0.019983328,0.017142886,0.007948203,0.008185531,-0.004854348,0.008822846,0.012096821,0.020694896,0.034825838,0.007034047,0.005130856,0.010269566,0.014101006,0.00078742,0.00621612
2011-11-08,0.012403163,0.031514585,0.028477933,0.027548182,0.019591818,0.028089815,0.022780337,0.020297713,0.028989573,0.019490224,0.023904397,0.01488101,0.052884682,0.021536608,0.030117414,0.024565858,0.014677523,0.043666428,0.012830628
2011-11-09,-0.056661616,-0.074327453,-0.081795025,-0.065683679,-0.060848698,-0.067395246,-0.070816662,-0.059681673,-0.04415552,-0.055882324,-0.028015611,-0.050403225,-0.068493192,-0.064387419,-0.067393488,-0.056221603,-0.044156826,-0.058047526,-0.036909553
2011-11-10,-0.021103838,0.02068966,-0.007625692,0.028694447,0.023870477,0.009765662,0.006146305,0.022566974,0.025506633,0.007788142,0.012009654,0.016213089,0.014705869,-0.009135178,0.004250793,0.010074443,0.02110708,0.003601447,0.00941861
2011-11-11,0.029850717,0.038127459,0.024449905,0.027893976,0.014154877,0.027079277,0.016493496,0.030344799,0.021279548,0.030911921,0.011867058,0.02317184,0.007246428,0.034419143,0.020105877,0.02254989,0.011700513,0.022727261,0.018822426
2011-11-14,-0.025764871,-0.04463045,-0.03239007,-0.03256442,-0.025451594,-0.018832374,-0.021935083,-0.033467203,-0.02570696,-0.029985026,-0.021892082,-0.019676955,-0.035971245,-0.024955441,-0.034232356,-0.019084002,-0.017733268,-0.021442466,-0.009474219
2011-11-15,0.013223127,-0.007785881,-0.012684944,0.00140249,0.007582153,0,0.004608342,0.011080388,0.01041522,0.00695519,0.012789756,0.015148631,0.00497512,0.018890888,-0.008055936,0.011240823,0.001569895,0.007569742,0.004941836
2011-11-16,-0.037520394,-0.036782738,-0.041398995,-0.008403353,0.001672199,-0.007677536,-0.037614722,-0.008219235,-0.011269924,-0.031210059,-0.01183896,-0.014736074,0,-0.004186585,-0.022198152,-0.0188114,-0.003134793,-0.013839477,-0.015862944
2011-11-17,-0.016949136,-0.035641491,-0.032017892,0.021186454,-0.014190245,-0.017408153,-0.031140755,-0.013812142,-0.011954415,-0.020596747,-0.015974501,-0.015145764,-0.024752452,-0.027627573,-0.010520412,-0.012200465,-0.012971695,-0.010826,-0.015876863
2011-11-18,-0.003448272,-0.00105599,0.010769257,0.011064996,0.006773914,0.015748017,0.004263728,-0.008403353,0.009566689,-0.004044258,-0.011363587,0.012879626,0.040609098,0.004323638,0.012311097,0.000441122,0.01075263,0.00081072,-0.001064591
2011-11-21,-0.050173084,-0.026427061,-0.048706265,-0.023255825,-0.031118577,-0.038759654,-0.023187491,-0.032485879,-0.023272098,-0.00785049,-0.015599387,-0.032643717,-0.031707288,-0.031980348,-0.024875664,-0.027336897,-0.029944773,-0.020656145,-0.019019508
2011-11-22,-0.021857904,-0.021715506,-0.021600037,-0.03921565,-0.01475695,-0.0262097,-0.016716817,-0.011678821,-0.007276281,-0.017735375,-0.001668015,-0.014910773,-0.017632225,-0.025412937,-0.013038523,-0.00725294,0.002030838,-0.010339123,-0.003927806
2011-11-23,-0.042830545,-0.012208724,-0.038838875,-0.026239111,-0.036123417,-0.02898548,-0.035022125,-0.014771035,-0.030899705,-0.025000042,-0.032581482,-0.026488708,-0.056410262,-0.041721013,-0.055715067,-0.039269348,-0.035670821,-0.030087807,-0.02206565
2011-11-25,0.005836617,-0.005617892,0.005104165,0.016467086,0.002742293,0.006396531,0.003523622,0,0.004004103,-0.000569705,0.020725369,0.003887042,0.002717389,0.002721086,0.005474462,0.006178667,0.010088262,0.012925513,-0.00188745
2011-11-28,0.015473873,0.022033863,0.060093107,0.023564042,0.035551448,0.025423807,0.023876416,0.02248877,0.017134471,0.014253135,0.008460269,0.024047286,0.02439022,0.023066496,0.019358722,0.031176185,0.028714049,0.027222432,0.028966846
2011-11-29,-0.032380967,-0.000552804,0.007584852,0.038848919,-0.01232389,0.004132227,-0.020576145,0.020527839,-0.007406363,-0.005340147,-0.01090605,0.011542325,-0.050264566,-0.005305035,0.005341255,-0.007329356,-0.004449786,-0.002898538,0.00284023
2011-11-30,0.070866169,0.076327388,0.088748011,0.066481999,0.077540095,0.080246884,0.08438375,0.047413782,0.067739649,0.063294765,0.055979631,0.066496107,0.144846861,0.072666677,0.070247851,0.06922012,0.053230371,0.073920295,0.041149477
2011-12-01,0.016544146,-0.01849942,-0.017831142,-0.020779201,-0.011579846,-0.013333366,-0.016467557,-0.009602218,-0.000959163,-0.007972342,0.004819311,-0.013650579,0.00243303,-0.01180861,-0.007721974,-0.004747545,-0.008487628,-0.008507394,-0.000159986
